"storeid","stars_avg","computed_stars_avg"
"96FAC244-FC3C-4B00-A884-25002A8FC5CB",4.351010101010101,4.071757833353283
"9B9CC7AD-3D51-4456-9A0C-0614D1D92F13",4.119300911854103,3.829413419166949
"9BD0FF61-A3F9-4233-B198-ED21F0E0B1AF",4.257142857142857,4.0788351936457135
"9DD89917-B060-4F0F-B977-87B82FF60F95",4.0109289617486334,3.7180732280885236
"9E194810-9A34-4355-8099-2DC3A9004950",4.360869565217391,4.098964586698266
"9F0ADC7C-F074-432A-87EE-D6B1E08FA679",4.165191740412979,3.7335676073277306
"A25ACA23-5809-411C-90C7-2477AC214D04",4.448257372654155,4.116945665885849
"A28CB5E5-74F2-4161-A349-3C94F190EE4D",4.502487562189055,4.256058003844777
"A2F1C74C-8865-4820-AD23-3C56F28F254C",4.4499205087440385,3.980100270181554
"A3759346-5565-47A4-9109-7A2D8B97102B",4.158653846153846,3.965954720843749
"A3C58FF9-DB41-4194-A1B6-23190EC71F11",3.074074074074074,2.9451111930451863
"A4BE770C-CD88-4D0B-9362-BDF20A31C58E",3.7636786961583235,3.529880776227007
"A5712EAB-3BD5-42B3-B4FE-99FEA07553A9",2.3933333333333335,2.3331942052716665
"A74A7B4A-2AB9-44CF-AE32-F38B57B2C604",4.206666666666667,3.8396032316120006
"A978D216-44CE-4622-A14F-B269302BFA1E",4.260567458019687,4.035929230645861
"AD0B9D93-8089-4A53-804F-0AA1782E5936",4.6234567901234565,4.239641575845882
"AD9EDD0F-5A64-4C2A-B081-2A6195BFDB94",4.604838709677419,4.213031988932661
"AE648808-8DE9-40BC-ABCE-C0CCF5851790",4.2727272727272725,4.072193516387272
"AE9F00D1-C11E-4A9B-AFEB-B4EA056EF019",4.723333333333334,4.271797351912668
"AEA5D08A-7FC6-45D4-B121-C8A6FA25219F",4.446280991735537,4.0493216753396695
"AEACCBC5-0844-4526-85F6-BBE463E46379",4.556179775280899,4.137904481717982
"B16AF295-C376-49F0-8881-B5EF63C7F3BE",4.775923718712753,4.547556782592252
"B1B2E046-201F-45FA-BD91-BC1FD161EC12",4.705426356589148,4.406123725195348
"B1F80F7C-B06C-4BFF-8B60-612AF0C8181C",4.25,3.9464780607562493
"B2025105-D221-4CE6-BDAF-7C1688D9E5C8",4.463815789473684,4.256652390791448
"B2F8BB62-D7F3-4909-94AD-1E70131087A5",3.814814814814815,3.562871506826749
"B3211F57-FC38-412D-976D-1E544475273C",3.8031651829871413,3.521392717372894
"B4E46FF8-1D85-4BEA-BA78-E022C8758955",4.482558139534884,4.179104573612791
"B4FDED42-7561-4635-B5EC-8B2B02A9023A",3.9366666666666665,3.659587663723002
"B7563575-AB26-4427-B3CF-B0414226C192",4.099099099099099,3.843495808659009
"B7EC5149-F62B-4AAC-9D8B-15C66E75F429",3.8805970149253732,3.4610195895298514
"B8296FCD-5B27-4EB0-B706-03AAF21B85C3",4.05241935483871,3.682929011058871
"B955336C-1387-441C-ABC5-EA605B4D5548",4.396757679180888,4.046426586227217
"BAEEAC57-1E6C-4A89-8EEF-58F49BBB5ABC",3.9238390092879256,3.5952290646267517
"BB20BB2A-0406-4EB2-A549-27A78E4E6D6F",3.9784172661870505,3.8011196924816013
"BBE3CFBB-7D6F-416D-ACBF-36E63B4C1AC9",4.02542372881356,3.667952277684325
"BBF2036A-D7E1-4938-BA49-506E7EFC9388",2.5,3.0481064607499997
"BC3C4B7A-1A94-4B7F-A715-479B9B8A5843",4.319406267179769,4.039318212227978
"BC5D302A-48AA-44E2-91F6-E662EE40F61C",4.242603550295858,3.952092592953491
"BCB5DE63-715C-4ED8-AD3A-090DE4621E6C",5,4.8309778765
"BCD50DE0-272B-4D2E-BBAF-E1CA1061ECC2",4.557575757575758,4.343358580823637
"BCF25FEE-7321-4AB5-8F5E-1B01EC42CF45",3.782608695652174,3.790163957486957
"BD1E7A4C-FA94-4793-A8CC-D1E1EC0C8CD0",4.490940970192869,4.188977603417942
"BE99D88D-2628-4EF3-901C-273AB1ADE50C",4.3404696132596685,4.022175498264298
"BEF8C71C-F2C2-4777-8128-A4BCA210DCF5",4.082262210796915,3.807230560258099
"BF068660-105A-4AAF-BB44-F1E1DA8C7C8F",4.434426229508197,4.140430972162569
"C073E4EB-0716-4B56-8871-D589538E5901",4.464285714285714,4.150178106982142
"C6B9DFC6-C11E-466C-8E76-09C1F5A5D7F3",4.545150501672241,4.194929090329099
"C79B9521-9F0C-46A9-94C9-AFA26E5B7958",4.298542080848244,3.9795872014980387
"C8EE70A9-B6C7-4C7A-9EF9-4F6E3150108C",4.726027397260274,4.304128388541096
"CBBAE42C-72C8-42FA-BD6A-5FC8883704DB",3.5789473684210527,3.4253048038089475
"CC7D2AA5-DC18-416C-B34E-8C0AD6163B35",4.359375,4.058374602990625
"CD3D722F-D55A-452F-A05D-16143F1F69E4",4.020408163265306,3.677739422357142
"CD5C92F3-F736-4EDF-B575-DF32D09177D4",4.081021897810219,3.789135590244086
"CD971F4B-EE23-4EA1-96E3-567678AC9C0A",3.46,2.9929577892196666
"CEB02FF0-D3AD-459F-B504-C7F7C361514A",4.3933333333333335,4.187299558453666
"D006BAB4-84A5-47E9-AC04-A2F25532829E",4.252873563218391,4.07465554080115
"D1A4953E-8075-486F-8961-0D907F22AD85",4.605714285714286,4.350116243457143
"D1C594F1-3232-48A8-8ED2-B7B5ED3EAA2D",4.191256830601093,3.892680623062022
"D2047D62-C52C-42AC-809A-5D5C5DB175D0",5,4.7918051144
"D2A02EF4-0953-461F-80CA-1512529F9DAC",4.403225806451613,3.997008941649194
"D473DCE8-709D-4D26-8EFF-22453CB73C26",4.095238095238095,4.004825161642857
"D69E85CB-14E6-4E15-B4C6-B3785F19D691",4.231552162849873,3.980454108171246
"D6F4C093-7E84-44B4-8053-CB4ED977790B",4.178321678321678,3.931442037942446
"D87DE1B6-2F67-403A-97AE-345EBEFF4979",3.973333333333333,3.6888360791173342
"D9E33F3B-99C9-471A-9713-580D0CC74FF9",4.08641975308642,3.799114294849382
"DABC3727-70EE-44CE-BC56-B0A47471C3F1",4.75,4.320974388957691
"DCBD6E80-F494-430D-BCAA-F97DFBF3B1F4",4.070617906683481,3.7043427522360686
"DD889ED9-1597-416B-B17D-F074D9557EA8",4.306955966815571,4.037971370299362
"DDC940AB-C858-41E6-87CE-D66B755ADBA8",4.101503759398496,3.830304236905763
"DFE8DE98-499F-476B-BFDB-2961E76B5F72",4.319587628865979,4.039910455718557
"E28575BA-A221-405D-A68C-A1B868E15AC0",4.275862068965517,3.8981252475950217
"E3EC7629-3296-465D-BD3C-DD85E3237AD8",4.489544235924933,4.26833756137662
"E54B087F-E469-41F3-95EF-15AA583C318F",4.619402985074627,4.283710008124626
"E5AA32B9-B365-4B7A-8864-43F61F9C4D36",4.371399176954733,4.0263475401970155
"E6CE4BB7-A2BF-4653-A79F-C11CAB1E035C",3.961730449251248,3.5236512363066543
"E77F4A84-35C4-4F90-A2FA-90C02C0ECA76",4.27,3.9270528320079996
"EA216C88-06C2-405F-80AD-F900D659A92D",4.117452985813263,3.8933795024596054
"EB535A14-AD84-41A9-8E10-C95C1F5F698B",4.597938144329897,4.429980471365979
"EC034DB3-E502-49AF-A448-B62F4C1FD53C",3.8088235294117645,3.5475712037286757
"ED407101-A856-4F6A-9646-664E567EC429",4.714285714285714,3.990778684169642
"EE9C2EE7-B87D-4BC2-909B-3EC28FEB6995",4.113110539845758,3.7756116047295625
"EEA5A814-FADA-4D6A-A235-CC4D30B5553F",3.862990810359231,3.60644902311228
"EF2301E0-1449-4F3F-A080-60348EFA384E",4.355747126436782,4.049815516050521
"F36AE843-5018-4CED-9409-701A5E9B8D14",4.888888888888889,4.76511305925926
"F3FC3327-4ADC-415F-8FDB-FD5A7778D13E",4.139344262295082,3.6731688541270535
"F42BA37C-41D6-4B53-B178-A95B4E659D0B",4.375494071146245,4.0950880524478235
"F47A266D-9E11-4910-9829-1453A2DFFB7E",3.980769230769231,3.748813118117307
"F4B5C51B-3566-41D6-99D8-FEA976B08116",4.202185792349726,3.8777813042475415
"F67EDDDC-F91C-417B-9676-3741634DF0EA",4.199065420560748,3.9238182572628038
"F6C2A4EB-40E9-465E-BBF5-B5C24ECA0E7B",3.99411331861663,3.6238754018455803
"F722AD55-3E28-4F6B-9807-4A5E5C21CC64",4.146938775510204,3.949922461162449
"F73B5211-E0FA-466B-8791-D436FE957B39",4.346666666666667,4.117775158198667
"F7CA26C8-DB86-4369-8780-78FBA92B4CA9",3.555956678700361,3.3271622845045123
"F9087B7A-9DCA-47D9-AE64-3BE32532A469",4.097014925373134,3.8685827251902976
"FC422051-220E-42CF-BFC7-6DB5B5ACDBFB",4.200411099691675,3.8465389025861834
"FCE7A3B2-34D7-466B-8FB1-E631239D7943",4.034188034188034,3.7163932233296606
"FFA90F55-7735-4E4F-8A18-5608A301F956",4.488269794721408,4.280628978521916
"ref=bl_dp_s_web_0",4.052147239263804,3.744057015921436
"ref=bl_dp_s_web_11387908011",4.778846153846154,4.413509768383656
"ref=bl_dp_s_web_11392491011",4.514018691588785,4.236071212386916
"ref=bl_dp_s_web_12653393011",4,3.7159472830750007
"ref=bl_dp_s_web_13186697011",4.781512605042017,4.335518223767227
"ref=bl_dp_s_web_14337493011",4.792207792207792,4.343378697867532
"ref=bl_dp_s_web_14559810011",2,1.3020432542
"ref=bl_dp_s_web_15269150011",4.645161290322581,4.321722249177419
"ref=bl_dp_s_web_15826409011",4.642857142857143,4.339539981675
"ref=bl_dp_s_web_17400781011",4.003300330033003,3.7536959456699672
"ref=bl_dp_s_web_18105405011",3.1666666666666665,3.149883536744445
"ref=bl_dp_s_web_18118655011",4.818181818181818,4.6065913762909085
"ref=bl_dp_s_web_18118680011",4.861111111111111,4.562838643475001
"ref=bl_dp_s_web_18201816011",3.2857142857142856,3.181881086447619
"ref=bl_dp_s_web_18608655011",4.3822222222222225,4.013065309723111
"ref=bl_dp_s_web_18771252011",3.2,3.3716174161
"ref=bl_dp_s_web_18788571011",4.581632653061225,4.371263194634693
"ref=bl_dp_s_web_18911333011",4.026666666666666,3.7937786014126678
"ref=bl_dp_s_web_19328045011",4.473684210526316,4.015561910301754
"ref=bl_dp_s_web_19836932011",4.153846153846154,3.8419508884711533
"ref=bl_dp_s_web_19877074011",4.662921348314606,4.37007047984382
"ref=bl_dp_s_web_19937544011",4.593333333333334,4.395654241010667
"ref=bl_dp_s_web_19979601011",3.6845238095238093,3.539370390265477
"ref=bl_dp_s_web_20047976011",4.6,3.796799075729999
"ref=bl_dp_s_web_20051145011",4.111111111111111,4.021840226977777
"ref=bl_dp_s_web_20070493011",4.2,4.022756334884001
"ref=bl_dp_s_web_20134144011",4.65546218487395,4.310767296295799
"ref=bl_dp_s_web_20137865011",4.4375,3.9451272498479155
"ref=bl_dp_s_web_20167091011",4.29,4.052931771911
"ref=bl_dp_s_web_20178649011",4.8,4.537227112477144
"ref=bl_dp_s_web_20211798011",4.4375,4.045203659197397
"ref=bl_dp_s_web_20213047011",4.351851851851852,4.083167564800001
"ref=bl_dp_s_web_20213442011",5,4.7104790772000005
"ref=bl_dp_s_web_20319937011",3.63953488372093,3.4551869806476745
"ref=bl_dp_s_web_20394680011",4.7534246575342465,4.236879286443837
"ref=bl_dp_s_web_20435871011",4.9411764705882355,4.3988113045705886
"ref=bl_dp_s_web_20437393011",4.25984251968504,4.041217221152757
"ref=bl_dp_s_web_20439649011",4.684210526315789,4.107637826052631
"ref=bl_dp_s_web_20523965011",4.097560975609756,3.6908540489280477
"ref=bl_dp_s_web_20594003011",3.9245283018867925,3.820188460183018
"ref=bl_dp_s_web_20604878011",3.6455696202531644,3.159084597702533
"ref=bl_dp_s_web_20636105011",3.7837837837837838,3.774873918635135
"ref=bl_dp_s_web_20769847011",4.428571428571429,4.080701755175209
"ref=bl_dp_s_web_20780493011",4.733333333333333,4.496748052559999
"ref=bl_dp_s_web_21101961011",3.1714285714285713,3.111526386252381
"ref=bl_dp_s_web_21407250011",3.357142857142857,3.2466139408571424
"ref=bl_dp_s_web_21413353011",4.5595854922279795,4.132851170951294
"ref=bl_dp_s_web_21416933011",4.729559748427673,4.447198837270754
"ref=bl_dp_s_web_21525818011",4.25,4.1229930288375
"ref=bl_dp_s_web_2528843011",4.705882352941177,4.4085597174647075
"ref=bl_dp_s_web_2528911011",3.6710526315789473,3.500658564522368
"ref=bl_dp_s_web_2529397011",4.445887445887446,4.021754127181386
"ref=bl_dp_s_web_2530343011",3.5883333333333334,3.174216907314165
"ref=bl_dp_s_web_2581860011",4.004347826086956,3.757579271863043
"ref=bl_dp_s_web_2582565011",3.35,3.29467828048375
"ref=bl_dp_s_web_2586825011",4.491228070175438,4.234723627340352
"ref=bl_dp_s_web_2587846011",4.368918918918919,3.9463730917005435
"ref=bl_dp_s_web_2591416011",3.7160493827160495,3.5843703424993816
"ref=bl_dp_s_web_2591818011",4.333333333333333,4.041177904366667
"ref=bl_dp_s_web_2592756011",4.621621621621622,4.376410480043243
"ref=bl_dp_s_web_2594689011",4.3522727272727275,4.099621143838636
"ref=bl_dp_s_web_2596364011",4.304568527918781,3.954060554883247
"ref=bl_dp_s_web_2596779011",4.354838709677419,4.196259847564516
"ref=bl_dp_s_web_2597470011",4.294117647058823,4.130750317187255
"ref=bl_dp_s_web_2597849011",5,3.5253065622
"ref=bl_dp_s_web_2600332011",4.276363636363636,3.8128932621818166
"ref=bl_dp_s_web_2603005011",4.17877094972067,4.018531949687711
"ref=bl_dp_s_web_2603745011",4.497737556561086,4.19298380430724
"ref=bl_dp_s_web_3020253011",4.923076923076923,4.42684113766923
"ref=bl_dp_s_web_3020528011",4.357019064124783,4.171720456517159
"ref=bl_dp_s_web_3022260011",4.6571428571428575,4.241384397591429
"ref=bl_dp_s_web_3038392011",4.894736842105263,4.364683998015789
"ref=bl_dp_s_web_3050725011",4.815384615384615,4.42635238377846
"ref=bl_dp_s_web_3050793011",4.3,3.8357564633100005
"ref=bl_dp_s_web_3189955011",4.571428571428571,4.236301620578571
"ref=bl_dp_s_web_3272694011",4.625,4.321812750854167
"ref=bl_dp_s_web_4988774011",3.8130841121495327,3.6929903465196268
"ref=bl_dp_s_web_6166266011",4.090909090909091,3.860110173927273
"ref=bl_dp_s_web_6705716011",2.9913419913419914,2.8660392176163048
"ref=bl_dp_s_web_7266531011",4.51063829787234,4.076664008240426
"ref=bl_dp_s_web_7868113011",3.7288135593220337,3.5400896283474577
"ref=bl_dp_s_web_8187301011",4.136986301369863,3.9619618986671234
"ref=bl_dp_s_web_8189992011",4.589506172839506,4.26052215291975
"ref=bl_dp_s_web_8302429011",4.464788732394366,4.0180640802126755
"ref=bl_dp_s_web_8455374011",4.733333333333333,4.560470919739999
"ref=bl_dp_s_web_8464481011",4,3.0689959335
"ref=bl_dp_s_web_9490862011",4.064102564102564,3.775956945358974
"ref=bl_dp_s_web_9496938011",4.410256410256411,4.029342876107692
"ref=bl_sl_s_ap_web_18995405011",4.790697674418604,4.422972178444185
"ref=bl_sl_s_ap_web_21550567011",4.383561643835616,4.116633011736987
